"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 00:00","2020","04","01","00:00","-9.7","","-15.2","","65","","","M","14","","11","","","M","88.67","","","","-15","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 01:00","2020","04","01","01:00","-10.4","","-13.9","","76","","","M","14","","11","","","M","88.71","","","","-16","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 02:00","2020","04","01","02:00","-10.7","","-14.8","","72","","","M","13","","12","","","M","88.70","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 03:00","2020","04","01","03:00","-11.3","","-16.8","","64","","","M","13","","10","","","M","88.71","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 04:00","2020","04","01","04:00","-12.1","","-17.5","","64","","","M","13","","10","","","M","88.72","","","","-18","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 05:00","2020","04","01","05:00","-12.5","","-17.9","","65","","","M","14","","11","","","M","88.76","","","","-19","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 06:00","2020","04","01","06:00","-12.0","","-17.8","","63","","","M","16","","5","","","M","88.80","","","","-15","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 07:00","2020","04","01","07:00","-10.9","","-18.3","","55","","","M","14","","7","","","M","88.80","","","","-15","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 08:00","2020","04","01","08:00","-10.4","","-17.7","","55","","","M","26","","7","","","M","88.79","","","","-14","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 09:00","2020","04","01","09:00","-9.9","","-18.0","","52","","","M","12","","15","","","M","88.79","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 10:00","2020","04","01","10:00","-10.0","","-18.3","","51","","","M","13","","13","","","M","88.78","","","","-16","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 11:00","2020","04","01","11:00","-9.5","","-17.5","","53","","","M","12","","17","","","M","88.75","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 12:00","2020","04","01","12:00","-9.4","","-17.8","","51","","","M","12","","20","","","M","88.70","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 13:00","2020","04","01","13:00","-8.7","","-16.6","","53","","","M","13","","15","","","M","88.68","","","","-15","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 14:00","2020","04","01","14:00","-8.9","","-17.0","","52","","","M","13","","21","","","M","88.66","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 15:00","2020","04","01","15:00","-9.1","","-17.2","","52","","","M","13","","24","","","M","88.68","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 16:00","2020","04","01","16:00","-10.0","","-18.0","","52","","","M","13","","26","","","M","88.72","","","","-19","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 17:00","2020","04","01","17:00","-10.6","","-17.8","","56","","","M","13","","21","","","M","88.78","","","","-19","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 18:00","2020","04","01","18:00","-11.3","","-18.3","","57","","","M","13","","23","","","M","88.85","","","","-20","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 19:00","2020","04","01","19:00","-11.7","","-18.8","","56","","","M","13","","18","","","M","88.94","","","","-20","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 20:00","2020","04","01","20:00","-11.7","","-18.8","","56","","","M","13","","19","","","M","89.00","","","","-20","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 21:00","2020","04","01","21:00","-11.8","","-18.9","","56","","","M","12","","23","","","M","89.02","","","","-21","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 22:00","2020","04","01","22:00","-12.3","","-17.7","","64","","","M","12","","15","","","M","89.05","","","","-20","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-01 23:00","2020","04","01","23:00","-12.4","","-17.6","","66","","","M","13","","9","","","M","89.07","","","","-18","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 00:00","2020","04","02","00:00","-12.3","","-18.0","","63","","","M","11","","9","","","M","89.06","","","","-18","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 01:00","2020","04","02","01:00","-12.2","","-18.2","","61","","","M","11","","7","","","M","89.06","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 02:00","2020","04","02","02:00","-12.3","","-18.3","","61","","","M","8","","9","","","M","89.04","","","","-18","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 03:00","2020","04","02","03:00","-12.5","","-18.1","","63","","","M","8","","7","","","M","89.02","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 04:00","2020","04","02","04:00","-12.5","","-17.5","","67","","","M","9","","6","","","M","89.01","","","","-16","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 05:00","2020","04","02","05:00","-12.4","","-16.6","","72","","","M","2","","5","","","M","89.02","","","","-16","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 06:00","2020","04","02","06:00","-12.6","","-15.7","","78","","","M","36","","9","","","M","89.04","","","","-18","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 07:00","2020","04","02","07:00","-12.2","","-16.1","","73","","","M","2","","5","","","M","89.03","","","","-15","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 08:00","2020","04","02","08:00","-11.1","","-16.7","","64","","","M","4","","6","","","M","88.99","","","","-15","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 09:00","2020","04","02","09:00","-9.9","","-17.7","","53","","","M","2","","4","","","M","88.98","","","","-12","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 10:00","2020","04","02","10:00","-9.1","","-17.6","","51","","","M","10","","4","","","M","88.93","","","","-11","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 11:00","2020","04","02","11:00","-7.4","","-16.1","","50","","","M","12","","14","","","M","88.86","","","","-13","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 12:00","2020","04","02","12:00","-6.1","","-15.0","","50","","","M","7","","6","","","M","88.78","","","","-9","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 13:00","2020","04","02","13:00","-5.0","","-13.4","","52","","","M","13","","7","","","M","88.70","","","","-8","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 14:00","2020","04","02","14:00","-3.3","","-11.9","","52","","","M","19","","9","","","M","88.66","","","","-7","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 15:00","2020","04","02","15:00","-2.9","","-11.8","","51","","","M","17","","16","","","M","88.62","","","","-8","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 16:00","2020","04","02","16:00","-2.1","","-10.9","","51","","","M","18","","17","","","M","88.60","","","","-7","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 17:00","2020","04","02","17:00","-2.5","","-10.4","","55","","","M","18","","14","","","M","88.59","","","","-7","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 18:00","2020","04","02","18:00","-3.2","","-8.9","","65","","","M","16","","9","","","M","88.59","","","","-7","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 19:00","2020","04","02","19:00","-6.3","","-10.1","","75","","","M","13","","18","","","M","88.60","","","","-13","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 20:00","2020","04","02","20:00","-7.8","","-12.3","","70","","","M","12","","26","","","M","88.61","","","","-16","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 21:00","2020","04","02","21:00","-8.8","","-13.0","","72","","","M","12","","23","","","M","88.58","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 22:00","2020","04","02","22:00","-9.1","","-13.1","","73","","","M","12","","27","","","M","88.56","","","","-18","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-02 23:00","2020","04","02","23:00","-9.1","","-12.3","","78","","","M","12","","20","","","M","88.53","","","","-17","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-03 00:00","2020","04","03","00:00","-8.9","","-12.6","","75","","","M","12","","17","","","M","88.50","","","","-16","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-03 01:00","2020","04","03","01:00","-8.9","","-11.8","","80","","","M","11","","18","","","M","88.44","","","","-16","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-03 02:00","2020","04","03","02:00","-8.9","","-11.9","","80","","","M","12","","19","","","M","88.37","","","","-16","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-03 03:00","2020","04","03","03:00","-8.8","","-11.2","","83","","","M","12","","13","","","M","88.29","","","","-15","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-03 04:00","2020","04","03","04:00","-8.7","","-10.4","","88","","","M","11","","12","","","M","88.25","","","","-14","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-04-03 05:00","2020","04","03","05:00","-8.3","","-10.2","","86","","","M","10","","8","","","M","88.21","","","","-12","","NA"
