"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 11:00","2020","08","01","11:00","30.5","","15.3","","39","","","M","19","","5","","","M","88.84","","35","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 12:00","2020","08","01","12:00","31.7","","13.2","","32","","","M","18","","19","","","M","88.79","","35","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 13:00","2020","08","01","13:00","32.5","","13.7","","31","","","M","18","","13","","","M","88.75","","36","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 14:00","2020","08","01","14:00","33.4","","13.1","","29","","","M","18","","16","","","M","88.68","","36","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 15:00","2020","08","01","15:00","31.9","","9.7","","25","","","M","14","","24","","","M","88.67","","33","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 16:00","2020","08","01","16:00","26.2","","17.2","","57","","","M","11","","28","","","M","88.72","","32","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 17:00","2020","08","01","17:00","25.9","","16.9","","57","","","M","12","","18","","","M","88.72","","31","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 18:00","2020","08","01","18:00","23.4","","11.1","","45","","","M","34","","13","","","M","88.84","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 19:00","2020","08","01","19:00","17.5","","13.9","","79","","","M","35","","21","","","M","89.04","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 20:00","2020","08","01","20:00","16.7","","14.6","","87","","","M","2","","16","","","M","89.01","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 21:00","2020","08","01","21:00","16.1","","14.6","","91","","","M","25","","19","","","M","89.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 22:00","2020","08","01","22:00","16.0","","14.6","","92","","","M","33","","2","","","M","89.03","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-01 23:00","2020","08","01","23:00","15.5","","14.4","","93","","","M","36","","15","","","M","89.03","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 00:00","2020","08","02","00:00","14.9","","14.1","","95","","","M","35","","7","","","M","89.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 01:00","2020","08","02","01:00","14.5","","13.6","","95","","","M","1","","14","","","M","89.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 02:00","2020","08","02","02:00","13.6","","13.0","","96","","","M","1","","10","","","M","89.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 03:00","2020","08","02","03:00","13.0","","12.5","","97","","","M","2","","7","","","M","89.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 04:00","2020","08","02","04:00","12.7","","12.1","","96","","","M","35","","8","","","M","89.02","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 05:00","2020","08","02","05:00","12.4","","11.9","","97","","","M","3","","9","","","M","89.03","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 06:00","2020","08","02","06:00","12.5","","12.0","","97","","","M","35","","5","","","M","89.03","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 07:00","2020","08","02","07:00","15.4","","13.3","","87","","","M","2","","8","","","M","89.02","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 08:00","2020","08","02","08:00","17.9","","13.5","","76","","","M","3","","10","","","M","88.95","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 09:00","2020","08","02","09:00","20.4","","13.9","","66","","","M","3","","3","","","M","88.88","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 10:00","2020","08","02","10:00","23.5","","12.9","","51","","","M","22","","1","","","M","88.81","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 11:00","2020","08","02","11:00","27.2","","11.1","","36","","","M","18","","17","","","M","88.75","","29","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 12:00","2020","08","02","12:00","28.7","","11.0","","33","","","M","18","","17","","","M","88.69","","30","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 13:00","2020","08","02","13:00","29.9","","8.8","","26","","","M","18","","17","","","M","88.66","","31","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 14:00","2020","08","02","14:00","30.6","","8.7","","25","","","M","18","","18","","","M","88.62","","31","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 15:00","2020","08","02","15:00","30.8","","9.2","","26","","","M","18","","10","","","M","88.60","","32","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 16:00","2020","08","02","16:00","31.1","","8.4","","24","","","M","19","","7","","","M","88.55","","32","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 17:00","2020","08","02","17:00","30.3","","9.1","","26","","","M","19","","7","","","M","88.52","","31","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 18:00","2020","08","02","18:00","25.9","","10.1","","36","","","M","19","","5","","","M","88.51","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 19:00","2020","08","02","19:00","22.4","","11.1","","49","","","M","34","","2","","","M","88.52","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 20:00","2020","08","02","20:00","18.6","","11.7","","64","","","M","28","","5","","","M","88.56","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 21:00","2020","08","02","21:00","17.0","","11.2","","68","","","M","13","","3","","","M","88.58","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 22:00","2020","08","02","22:00","16.4","","9.6","","64","","","M","17","","3","","","M","88.58","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-02 23:00","2020","08","02","23:00","15.0","","9.4","","69","","","M","19","","3","","","M","88.59","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 00:00","2020","08","03","00:00","15.9","","7.8","","58","","","M","16","","5","","","M","88.60","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 01:00","2020","08","03","01:00","13.8","","8.1","","68","","","M","","","0","","","M","88.58","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 02:00","2020","08","03","02:00","14.4","","7.3","","62","","","M","11","","8","","","M","88.59","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 03:00","2020","08","03","03:00","13.0","","7.5","","69","","","M","12","","4","","","M","88.61","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 04:00","2020","08","03","04:00","11.3","","7.5","","78","","","M","10","","4","","","M","88.65","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 05:00","2020","08","03","05:00","11.8","","7.4","","74","","","M","9","","7","","","M","88.67","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 06:00","2020","08","03","06:00","11.1","","7.8","","80","","","M","36","","10","","","M","88.72","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 07:00","2020","08","03","07:00","16.6","","9.6","","63","","","M","24","","4","","","M","88.69","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 08:00","2020","08","03","08:00","20.6","","7.5","","42","","","M","17","","9","","","M","88.67","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 09:00","2020","08","03","09:00","23.6","","7.2","","34","","","M","16","","19","","","M","88.64","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 10:00","2020","08","03","10:00","24.7","","7.6","","33","","","M","17","","18","","","M","88.60","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 11:00","2020","08","03","11:00","25.7","","7.0","","30","","","M","16","","21","","","M","88.55","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 12:00","2020","08","03","12:00","26.2","","5.2","","25","","","M","17","","20","","","M","88.52","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 13:00","2020","08","03","13:00","26.8","","3.6","","22","","","M","15","","24","","","M","88.51","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 14:00","2020","08","03","14:00","27.2","","3.2","","21","","","M","18","","20","","","M","88.48","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 15:00","2020","08","03","15:00","26.6","","5.1","","25","","","M","15","","13","","","M","88.50","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 16:00","2020","08","03","16:00","25.4","","6.2","","29","","","M","16","","21","","","M","88.53","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 17:00","2020","08","03","17:00","25.7","","5.8","","27","","","M","17","","15","","","M","88.56","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 18:00","2020","08","03","18:00","23.6","","5.7","","31","","","M","25","","7","","","M","88.62","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 19:00","2020","08","03","19:00","22.2","","5.7","","34","","","M","19","","4","","","M","88.67","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 20:00","2020","08","03","20:00","18.7","","7.5","","48","","","M","13","","3","","","M","88.76","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 21:00","2020","08","03","21:00","15.2","","7.9","","61","","","M","33","","12","","","M","88.82","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 22:00","2020","08","03","22:00","14.1","","7.7","","65","","","M","1","","4","","","M","88.87","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-03 23:00","2020","08","03","23:00","12.4","","7.8","","73","","","M","34","","8","","","M","88.92","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 00:00","2020","08","04","00:00","11.2","","7.5","","78","","","M","36","","8","","","M","88.96","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 01:00","2020","08","04","01:00","10.2","","7.1","","81","","","M","1","","11","","","M","89.00","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 02:00","2020","08","04","02:00","9.1","","6.4","","83","","","M","2","","11","","","M","89.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 03:00","2020","08","04","03:00","7.9","","6.0","","88","","","M","1","","8","","","M","89.08","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 04:00","2020","08","04","04:00","7.4","","5.7","","89","","","M","36","","5","","","M","89.11","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 05:00","2020","08","04","05:00","7.1","","5.4","","89","","","M","34","","4","","","M","89.15","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 06:00","2020","08","04","06:00","8.1","","5.8","","85","","","M","1","","8","","","M","89.19","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 07:00","2020","08","04","07:00","12.3","","6.5","","68","","","M","36","","5","","","M","89.17","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 08:00","2020","08","04","08:00","15.4","","6.8","","56","","","M","36","","2","","","M","89.11","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 09:00","2020","08","04","09:00","19.2","","7.6","","46","","","M","25","","5","","","M","89.04","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 10:00","2020","08","04","10:00","22.8","","8.3","","39","","","M","17","","14","","","M","88.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 11:00","2020","08","04","11:00","24.8","","7.1","","32","","","M","17","","17","","","M","88.92","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 12:00","2020","08","04","12:00","26.2","","6.0","","27","","","M","16","","19","","","M","88.87","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 13:00","2020","08","04","13:00","26.9","","5.8","","26","","","M","16","","13","","","M","88.82","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 14:00","2020","08","04","14:00","27.7","","5.0","","23","","","M","17","","19","","","M","88.78","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 15:00","2020","08","04","15:00","28.0","","5.3","","23","","","M","16","","13","","","M","88.74","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 16:00","2020","08","04","16:00","28.1","","6.1","","24","","","M","17","","13","","","M","88.70","","28","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 17:00","2020","08","04","17:00","27.1","","7.4","","28","","","M","23","","9","","","M","88.66","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 18:00","2020","08","04","18:00","24.3","","7.5","","34","","","M","21","","6","","","M","88.66","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 19:00","2020","08","04","19:00","21.0","","8.3","","44","","","M","34","","2","","","M","88.68","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 20:00","2020","08","04","20:00","16.7","","9.3","","61","","","M","36","","9","","","M","88.73","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 21:00","2020","08","04","21:00","15.9","","9.2","","64","","","M","1","","7","","","M","88.75","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 22:00","2020","08","04","22:00","13.7","","8.6","","71","","","M","1","","8","","","M","88.78","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-04 23:00","2020","08","04","23:00","12.2","","8.2","","76","","","M","2","","9","","","M","88.81","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 00:00","2020","08","05","00:00","10.8","","7.6","","80","","","M","35","","7","","","M","88.82","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 01:00","2020","08","05","01:00","9.7","","7.0","","83","","","M","36","","8","","","M","88.82","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 02:00","2020","08","05","02:00","9.1","","6.7","","85","","","M","36","","8","","","M","88.84","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 03:00","2020","08","05","03:00","7.9","","6.2","","89","","","M","35","","8","","","M","88.83","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 04:00","2020","08","05","04:00","7.4","","5.7","","89","","","M","36","","8","","","M","88.84","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 05:00","2020","08","05","05:00","7.1","","5.7","","91","","","M","1","","7","","","M","88.85","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 06:00","2020","08","05","06:00","8.1","","6.4","","89","","","M","36","","7","","","M","88.83","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 07:00","2020","08","05","07:00","13.2","","7.3","","67","","","M","1","","9","","","M","88.80","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 08:00","2020","08","05","08:00","17.1","","7.8","","54","","","M","4","","5","","","M","88.73","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 09:00","2020","08","05","09:00","20.3","","6.5","","40","","","M","34","","5","","","M","88.64","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 10:00","2020","08","05","10:00","24.4","","8.8","","37","","","M","17","","3","","","M","88.54","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 11:00","2020","08","05","11:00","27.6","","7.8","","28","","","M","17","","18","","","M","88.44","","28","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 12:00","2020","08","05","12:00","28.6","","7.0","","25","","","M","18","","16","","","M","88.36","","29","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 13:00","2020","08","05","13:00","29.7","","6.5","","23","","","M","17","","16","","","M","88.31","","30","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 14:00","2020","08","05","14:00","30.1","","5.8","","21","","","M","17","","19","","","M","88.25","","30","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 15:00","2020","08","05","15:00","30.5","","5.2","","20","","","M","16","","16","","","M","88.21","","30","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 16:00","2020","08","05","16:00","30.3","","4.2","","19","","","M","17","","9","","","M","88.13","","29","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 17:00","2020","08","05","17:00","29.6","","5.9","","22","","","M","16","","12","","","M","88.05","","29","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 18:00","2020","08","05","18:00","25.4","","8.1","","33","","","M","21","","2","","","M","88.01","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 19:00","2020","08","05","19:00","20.3","","10.2","","52","","","M","23","","3","","","M","88.02","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 20:00","2020","08","05","20:00","18.4","","9.7","","56","","","M","29","","2","","","M","88.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 21:00","2020","08","05","21:00","16.3","","9.1","","62","","","M","21","","3","","","M","88.09","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 22:00","2020","08","05","22:00","15.1","","8.9","","66","","","M","24","","1","","","M","88.08","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-05 23:00","2020","08","05","23:00","14.6","","8.1","","65","","","M","23","","2","","","M","88.09","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 00:00","2020","08","06","00:00","12.9","","7.4","","69","","","M","2","","3","","","M","88.08","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 01:00","2020","08","06","01:00","11.6","","7.1","","74","","","M","3","","7","","","M","88.08","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 02:00","2020","08","06","02:00","10.0","","7.0","","81","","","M","35","","10","","","M","88.09","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 03:00","2020","08","06","03:00","9.3","","6.6","","83","","","M","1","","12","","","M","88.09","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 04:00","2020","08","06","04:00","8.8","","6.1","","83","","","M","36","","11","","","M","88.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 05:00","2020","08","06","05:00","8.4","","6.2","","86","","","M","36","","8","","","M","88.08","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 06:00","2020","08","06","06:00","9.3","","6.3","","82","","","M","1","","12","","","M","88.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 07:00","2020","08","06","07:00","11.1","","6.8","","74","","","M","36","","6","","","M","88.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 08:00","2020","08","06","08:00","13.9","","8.0","","67","","","M","1","","6","","","M","88.03","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 09:00","2020","08","06","09:00","15.9","","7.7","","58","","","M","35","","5","","","M","88.00","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 10:00","2020","08","06","10:00","19.0","","8.5","","50","","","M","17","","3","","","M","87.97","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 11:00","2020","08","06","11:00","23.1","","9.2","","41","","","M","29","","6","","","M","87.96","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 12:00","2020","08","06","12:00","21.9","","9.1","","44","","","M","14","","7","","","M","88.06","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 13:00","2020","08","06","13:00","21.2","","10.4","","50","","","M","17","","19","","","M","88.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 14:00","2020","08","06","14:00","22.7","","9.8","","43","","","M","16","","8","","","M","87.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 15:00","2020","08","06","15:00","20.6","","10.2","","51","","","M","17","","19","","","M","87.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 16:00","2020","08","06","16:00","16.1","","12.7","","80","","","M","16","","15","","","M","88.10","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 17:00","2020","08","06","17:00","16.9","","11.9","","72","","","M","18","","14","","","M","88.04","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 18:00","2020","08","06","18:00","15.4","","11.7","","78","","","M","25","","5","","","M","87.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 19:00","2020","08","06","19:00","14.5","","11.3","","81","","","M","22","","3","","","M","87.96","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 20:00","2020","08","06","20:00","13.7","","10.8","","83","","","M","27","","3","","","M","87.94","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 21:00","2020","08","06","21:00","12.8","","11.0","","88","","","M","20","","2","","","M","87.92","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 22:00","2020","08","06","22:00","13.8","","10.2","","78","","","M","17","","10","","","M","87.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-06 23:00","2020","08","06","23:00","13.2","","7.5","","69","","","M","18","","15","","","M","88.08","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 00:00","2020","08","07","00:00","11.1","","8.7","","85","","","M","34","","5","","","M","88.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 01:00","2020","08","07","01:00","12.6","","7.4","","70","","","M","18","","7","","","M","88.08","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 02:00","2020","08","07","02:00","12.5","","6.8","","68","","","M","18","","16","","","M","88.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 03:00","2020","08","07","03:00","11.0","","7.7","","80","","","M","17","","13","","","M","88.14","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 04:00","2020","08","07","04:00","10.3","","8.1","","86","","","M","17","","4","","","M","88.23","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 05:00","2020","08","07","05:00","10.6","","7.0","","78","","","M","18","","21","","","M","88.23","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 06:00","2020","08","07","06:00","11.1","","6.5","","73","","","M","17","","14","","","M","88.28","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 07:00","2020","08","07","07:00","11.7","","6.0","","68","","","M","18","","16","","","M","88.36","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 08:00","2020","08","07","08:00","12.4","","6.1","","65","","","M","18","","27","","","M","88.44","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 09:00","2020","08","07","09:00","13.3","","6.1","","61","","","M","17","","18","","","M","88.49","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 10:00","2020","08","07","10:00","13.7","","5.7","","58","","","M","16","","28","","","M","88.53","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 11:00","2020","08","07","11:00","15.2","","5.9","","54","","","M","17","","26","","","M","88.55","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 12:00","2020","08","07","12:00","15.9","","5.3","","49","","","M","18","","23","","","M","88.57","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 13:00","2020","08","07","13:00","18.1","","4.1","","39","","","M","16","","20","","","M","88.54","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 14:00","2020","08","07","14:00","18.3","","1.5","","32","","","M","15","","23","","","M","88.57","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 15:00","2020","08","07","15:00","19.9","","2.0","","30","","","M","16","","16","","","M","88.59","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2020-08-07 16:00","2020","08","07","16:00","19.4","","1.0","","29","","","M","16","","22","","","M","88.60","","","","","","NA"
