"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-01 15:00","2021","08","01","15:00","32.8","","10.2","","24","","","M","18","","6","","","M","88.86","","34","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-01 16:00","2021","08","01","16:00","33.1","","11.5","","26","","","M","21","","5","","","M","88.83","","35","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-01 17:00","2021","08","01","17:00","31.6","","10.7","","27","","","M","17","","7","","","M","88.82","","33","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-01 18:00","2021","08","01","18:00","28.8","","11.7","","34","","","M","23","","1","","","M","88.80","","31","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-01 19:00","2021","08","01","19:00","26.4","","13.2","","44","","","M","31","","4","","","M","88.82","","29","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-01 20:00","2021","08","01","20:00","26.2","","12.2","","41","","","M","18","","32","","","M","88.89","","29","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-01 21:00","2021","08","01","21:00","23.4","","15.3","","60","","","M","17","","23","","","M","89.13","","28","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-01 22:00","2021","08","01","22:00","20.2","","17.1","","82","","","M","17","","10","","","M","89.22","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-01 23:00","2021","08","01","23:00","19.0","","18.6","","98","","","M","24","","3","","","M","89.19","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 00:00","2021","08","02","00:00","18.9","","18.9","","100","","","M","21","","4","","","M","89.15","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 01:00","2021","08","02","01:00","18.5","","18.5","","100","","","M","22","","4","","","M","89.15","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 02:00","2021","08","02","02:00","18.2","","18.2","","100","","","M","25","","3","","","M","89.12","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 03:00","2021","08","02","03:00","18.1","","18.1","","100","","","M","21","","5","","","M","89.13","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 04:00","2021","08","02","04:00","18.0","","18.0","","100","","","M","22","","6","","","M","89.14","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 05:00","2021","08","02","05:00","18.0","","18.0","","100","","","M","23","","4","","","M","89.14","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 06:00","2021","08","02","06:00","18.1","","18.1","","100","","","M","23","","1","","","M","89.16","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 07:00","2021","08","02","07:00","18.8","","16.8","","88","","","M","18","","7","","","M","89.17","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 08:00","2021","08","02","08:00","19.0","","17.3","","89","","","M","20","","6","","","M","89.18","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 09:00","2021","08","02","09:00","19.2","","17.6","","90","","","M","20","","5","","","M","89.16","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 10:00","2021","08","02","10:00","19.5","","18.6","","94","","","M","21","","6","","","M","89.16","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 11:00","2021","08","02","11:00","19.2","","19.2","","100","","","M","25","","3","","","M","89.16","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 12:00","2021","08","02","12:00","20.1","","18.3","","89","","","M","17","","13","","","M","89.13","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 13:00","2021","08","02","13:00","20.5","","17.9","","85","","","M","18","","14","","","M","89.12","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 14:00","2021","08","02","14:00","20.5","","17.5","","83","","","M","18","","14","","","M","89.12","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 15:00","2021","08","02","15:00","21.5","","17.4","","77","","","M","18","","15","","","M","89.09","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 16:00","2021","08","02","16:00","22.8","","17.3","","71","","","M","19","","12","","","M","89.07","","28","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 17:00","2021","08","02","17:00","23.0","","17.9","","72","","","M","18","","12","","","M","89.06","","29","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 18:00","2021","08","02","18:00","22.2","","18.0","","77","","","M","17","","4","","","M","89.07","","28","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 19:00","2021","08","02","19:00","21.2","","18.0","","82","","","M","20","","8","","","M","89.08","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 20:00","2021","08","02","20:00","19.8","","18.1","","90","","","M","35","","2","","","M","89.11","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 21:00","2021","08","02","21:00","17.5","","17.5","","100","","","M","30","","4","","","M","89.13","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 22:00","2021","08","02","22:00","16.6","","16.6","","100","","","M","7","","3","","","M","89.13","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-02 23:00","2021","08","02","23:00","16.3","","16.3","","100","","","M","10","","2","","","M","89.11","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 00:00","2021","08","03","00:00","15.6","","15.6","","100","","","M","34","","2","","","M","89.11","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 01:00","2021","08","03","01:00","15.0","","15.0","","100","","","M","2","","8","","","M","89.13","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 02:00","2021","08","03","02:00","15.3","","15.3","","100","","","M","4","","1","","","M","89.15","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 03:00","2021","08","03","03:00","14.7","","14.7","","100","","","M","29","","2","","","M","89.18","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 04:00","2021","08","03","04:00","15.2","","15.2","","100","","","M","0","","1","","","M","89.20","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 05:00","2021","08","03","05:00","15.3","","15.2","","99","","","M","1","","3","","","M","89.25","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 06:00","2021","08","03","06:00","15.2","","13.9","","92","","","M","35","","5","","","M","89.28","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 07:00","2021","08","03","07:00","16.3","","13.8","","85","","","M","24","","1","","","M","89.30","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 08:00","2021","08","03","08:00","17.4","","14.8","","84","","","M","19","","1","","","M","89.29","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 09:00","2021","08","03","09:00","20.8","","14.9","","68","","","M","18","","11","","","M","89.24","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 10:00","2021","08","03","10:00","22.1","","15.6","","66","","","M","19","","5","","","M","89.18","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 11:00","2021","08","03","11:00","24.2","","14.7","","55","","","M","18","","19","","","M","89.09","","28","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 12:00","2021","08","03","12:00","26.1","","14.9","","49","","","M","18","","17","","","M","89.00","","30","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 13:00","2021","08","03","13:00","28.7","","12.0","","35","","","M","17","","15","","","M","88.94","","31","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 14:00","2021","08","03","14:00","29.0","","11.0","","32","","","M","17","","14","","","M","88.91","","31","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 15:00","2021","08","03","15:00","29.6","","8.8","","27","","","M","19","","7","","","M","88.88","","30","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 16:00","2021","08","03","16:00","29.9","","6.6","","23","","","M","24","","6","","","M","88.84","","30","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 17:00","2021","08","03","17:00","29.3","","7.1","","24","","","M","22","","6","","","M","88.83","","29","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 18:00","2021","08","03","18:00","26.6","","8.1","","30","","","M","29","","5","","","M","88.82","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 19:00","2021","08","03","19:00","21.7","","10.6","","49","","","M","12","","1","","","M","88.83","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 20:00","2021","08","03","20:00","18.9","","10.6","","58","","","M","2","","3","","","M","88.90","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 21:00","2021","08","03","21:00","18.8","","9.3","","54","","","M","8","","7","","","M","88.95","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 22:00","2021","08","03","22:00","15.3","","9.8","","70","","","M","35","","6","","","M","88.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-03 23:00","2021","08","03","23:00","13.5","","9.0","","74","","","M","1","","9","","","M","89.00","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 00:00","2021","08","04","00:00","12.6","","8.6","","76","","","M","36","","10","","","M","89.06","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 01:00","2021","08","04","01:00","11.4","","8.5","","82","","","M","34","","8","","","M","89.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 02:00","2021","08","04","02:00","11.0","","8.5","","85","","","M","1","","8","","","M","89.09","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 03:00","2021","08","04","03:00","11.7","","7.7","","76","","","M","2","","10","","","M","89.09","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 04:00","2021","08","04","04:00","9.4","","8.0","","91","","","M","1","","8","","","M","89.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 05:00","2021","08","04","05:00","9.7","","7.8","","88","","","M","34","","4","","","M","89.11","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 06:00","2021","08","04","06:00","11.0","","7.6","","79","","","M","1","","3","","","M","89.12","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 07:00","2021","08","04","07:00","12.3","","8.0","","74","","","M","1","","10","","","M","89.17","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 08:00","2021","08","04","08:00","13.0","","7.9","","71","","","M","10","","5","","","M","89.20","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 09:00","2021","08","04","09:00","14.1","","8.4","","68","","","M","28","","3","","","M","89.25","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 10:00","2021","08","04","10:00","15.0","","9.8","","71","","","M","25","","5","","","M","89.24","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 11:00","2021","08","04","11:00","18.6","","9.6","","56","","","M","9","","8","","","M","89.13","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 12:00","2021","08","04","12:00","18.6","","10.5","","59","","","M","18","","8","","","M","89.15","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 13:00","2021","08","04","13:00","20.2","","11.1","","55","","","M","22","","5","","","M","89.08","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 14:00","2021","08","04","14:00","24.2","","8.9","","37","","","M","19","","8","","","M","88.95","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 15:00","2021","08","04","15:00","22.2","","10.2","","46","","","M","26","","7","","","M","88.95","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 16:00","2021","08","04","16:00","24.1","","10.0","","40","","","M","20","","8","","","M","88.88","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 17:00","2021","08","04","17:00","23.9","","11.0","","44","","","M","23","","6","","","M","88.84","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 18:00","2021","08","04","18:00","21.7","","11.4","","51","","","M","28","","7","","","M","88.84","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 19:00","2021","08","04","19:00","19.0","","10.6","","58","","","M","18","","3","","","M","88.92","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 20:00","2021","08","04","20:00","15.8","","9.6","","66","","","M","36","","5","","","M","88.94","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 21:00","2021","08","04","21:00","15.7","","9.3","","65","","","M","11","","8","","","M","88.94","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 22:00","2021","08","04","22:00","13.7","","9.2","","74","","","M","1","","4","","","M","88.97","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-04 23:00","2021","08","04","23:00","12.1","","8.9","","81","","","M","36","","5","","","M","88.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 00:00","2021","08","05","00:00","10.6","","8.7","","88","","","M","34","","7","","","M","88.97","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 01:00","2021","08","05","01:00","10.8","","8.2","","84","","","M","9","","5","","","M","88.97","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 02:00","2021","08","05","02:00","10.0","","7.2","","82","","","M","9","","5","","","M","88.95","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 03:00","2021","08","05","03:00","8.2","","8.2","","100","","","M","1","","4","","","M","88.94","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 04:00","2021","08","05","04:00","7.3","","7.3","","100","","","M","35","","7","","","M","88.97","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 05:00","2021","08","05","05:00","7.1","","7.1","","100","","","M","34","","8","","","M","88.99","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 06:00","2021","08","05","06:00","7.5","","7.5","","100","","","M","1","","9","","","M","88.99","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 07:00","2021","08","05","07:00","10.6","","8.3","","86","","","M","36","","7","","","M","88.94","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 08:00","2021","08","05","08:00","14.7","","8.3","","65","","","M","10","","3","","","M","88.89","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 09:00","2021","08","05","09:00","18.3","","8.8","","54","","","M","1","","6","","","M","88.77","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 10:00","2021","08","05","10:00","21.8","","9.4","","45","","","M","19","","4","","","M","88.68","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 11:00","2021","08","05","11:00","25.3","","9.0","","35","","","M","21","","5","","","M","88.56","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 12:00","2021","08","05","12:00","28.2","","8.3","","28","","","M","20","","8","","","M","88.46","","29","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 13:00","2021","08","05","13:00","28.2","","5.9","","24","","","M","18","","17","","","M","88.43","","28","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 14:00","2021","08","05","14:00","28.0","","7.3","","26","","","M","17","","18","","","M","88.39","","28","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 15:00","2021","08","05","15:00","27.4","","7.0","","27","","","M","18","","12","","","M","88.33","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 16:00","2021","08","05","16:00","26.5","","7.1","","29","","","M","16","","16","","","M","88.34","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 17:00","2021","08","05","17:00","25.2","","7.3","","31","","","M","18","","14","","","M","88.33","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 18:00","2021","08","05","18:00","24.6","","6.5","","31","","","M","13","","14","","","M","88.29","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 19:00","2021","08","05","19:00","23.5","","7.1","","34","","","M","0","","1","","","M","88.30","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 20:00","2021","08","05","20:00","20.4","","8.8","","47","","","M","19","","3","","","M","88.31","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 21:00","2021","08","05","21:00","18.3","","9.1","","55","","","M","24","","4","","","M","88.34","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 22:00","2021","08","05","22:00","18.1","","9.2","","56","","","M","19","","2","","","M","88.32","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-05 23:00","2021","08","05","23:00","16.9","","7.9","","55","","","M","10","","7","","","M","88.28","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 00:00","2021","08","06","00:00","15.2","","8.4","","64","","","M","17","","2","","","M","88.26","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 01:00","2021","08","06","01:00","12.9","","8.6","","75","","","M","1","","9","","","M","88.27","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 02:00","2021","08","06","02:00","11.8","","8.0","","78","","","M","6","","3","","","M","88.26","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 03:00","2021","08","06","03:00","10.4","","7.8","","84","","","M","36","","8","","","M","88.27","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 04:00","2021","08","06","04:00","9.6","","7.5","","87","","","M","36","","10","","","M","88.31","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 05:00","2021","08","06","05:00","9.1","","7.8","","92","","","M","34","","9","","","M","88.34","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 06:00","2021","08","06","06:00","9.3","","7.5","","89","","","M","35","","7","","","M","88.37","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 07:00","2021","08","06","07:00","11.7","","8.0","","78","","","M","35","","5","","","M","88.37","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 08:00","2021","08","06","08:00","14.8","","8.1","","64","","","M","2","","4","","","M","88.34","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 09:00","2021","08","06","09:00","17.1","","8.7","","58","","","M","17","","3","","","M","88.28","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 10:00","2021","08","06","10:00","21.8","","9.5","","45","","","M","18","","15","","","M","88.26","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 11:00","2021","08","06","11:00","24.0","","9.6","","40","","","M","17","","25","","","M","88.19","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 12:00","2021","08","06","12:00","25.3","","10.0","","38","","","M","17","","17","","","M","88.13","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 13:00","2021","08","06","13:00","27.4","","7.7","","28","","","M","15","","23","","","M","88.08","","28","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 14:00","2021","08","06","14:00","27.1","","6.1","","26","","","M","18","","27","","","M","88.09","","27","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 15:00","2021","08","06","15:00","26.3","","7.4","","30","","","M","17","","16","","","M","88.12","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 16:00","2021","08","06","16:00","25.7","","8.5","","33","","","M","16","","13","","","M","88.13","","26","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 17:00","2021","08","06","17:00","24.9","","8.0","","34","","","M","17","","21","","","M","88.14","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 18:00","2021","08","06","18:00","24.3","","8.3","","36","","","M","18","","21","","","M","88.18","","25","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 19:00","2021","08","06","19:00","23.6","","8.7","","38","","","M","18","","10","","","M","88.22","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 20:00","2021","08","06","20:00","22.1","","9.5","","44","","","M","17","","16","","","M","88.25","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 21:00","2021","08","06","21:00","21.8","","9.6","","45","","","M","17","","9","","","M","88.26","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 22:00","2021","08","06","22:00","21.6","","9.2","","45","","","M","16","","11","","","M","88.23","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-06 23:00","2021","08","06","23:00","21.7","","9.1","","44","","","M","14","","9","","","M","88.20","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 00:00","2021","08","07","00:00","21.1","","9.2","","46","","","M","16","","11","","","M","88.20","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 01:00","2021","08","07","01:00","20.9","","8.8","","45","","","M","16","","11","","","M","88.19","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 02:00","2021","08","07","02:00","20.4","","8.6","","46","","","M","16","","13","","","M","88.18","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 03:00","2021","08","07","03:00","19.9","","8.5","","47","","","M","17","","7","","","M","88.17","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 04:00","2021","08","07","04:00","19.6","","7.9","","46","","","M","16","","12","","","M","88.16","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 05:00","2021","08","07","05:00","18.9","","7.7","","48","","","M","15","","13","","","M","88.15","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 06:00","2021","08","07","06:00","19.4","","7.7","","46","","","M","16","","15","","","M","88.16","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 07:00","2021","08","07","07:00","19.4","","7.6","","46","","","M","18","","17","","","M","88.12","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 08:00","2021","08","07","08:00","19.8","","7.5","","44","","","M","17","","21","","","M","88.12","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 09:00","2021","08","07","09:00","20.3","","7.6","","43","","","M","17","","20","","","M","88.11","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 10:00","2021","08","07","10:00","20.7","","7.7","","43","","","M","15","","21","","","M","88.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 11:00","2021","08","07","11:00","20.4","","7.6","","43","","","M","18","","10","","","M","88.09","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 12:00","2021","08","07","12:00","21.3","","7.4","","40","","","M","17","","25","","","M","88.08","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 13:00","2021","08","07","13:00","22.3","","8.0","","39","","","M","17","","26","","","M","88.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 14:00","2021","08","07","14:00","21.6","","8.5","","43","","","M","17","","21","","","M","88.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 15:00","2021","08","07","15:00","21.5","","8.4","","43","","","M","17","","26","","","M","88.00","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-08-07 16:00","2021","08","07","16:00","20.9","","9.2","","47","","","M","18","","21","","","M","87.99","","","","","","NA"
