"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-05 21:00","2021","06","05","21:00","5.9","","4.8","","92","","","M","18","","8","","","M","87.92","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-05 22:00","2021","06","05","22:00","6.2","","4.3","","88","","","M","","M","","M","","M","87.93","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-05 23:00","2021","06","05","23:00","6.5","","2.6","","76","","","M","17","","18","","","M","87.92","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 00:00","2021","06","06","00:00","6.1","","2.8","","79","","","M","19","","10","","","M","87.95","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 01:00","2021","06","06","01:00","6.3","","1.9","","73","","","M","18","","12","","","M","87.96","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 02:00","2021","06","06","02:00","6.3","","1.8","","73","","","M","19","","12","","","M","88.01","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 03:00","2021","06","06","03:00","6.3","","1.5","","71","","","M","18","","13","","","M","88.03","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 04:00","2021","06","06","04:00","6.3","","1.3","","70","","","M","16","","11","","","M","88.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 05:00","2021","06","06","05:00","6.4","","1.1","","68","","","M","16","","10","","","M","88.14","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 06:00","2021","06","06","06:00","7.4","","1.2","","65","","","M","16","","17","","","M","88.16","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 07:00","2021","06","06","07:00","8.8","","0.6","","56","","","M","16","","24","","","M","88.14","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 08:00","2021","06","06","08:00","8.8","","0.8","","57","","","M","17","","24","","","M","88.13","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 09:00","2021","06","06","09:00","9.1","","0.7","","56","","","M","18","","16","","","M","88.15","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 10:00","2021","06","06","10:00","11.5","","2.0","","52","","","M","17","","16","","","M","88.11","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 11:00","2021","06","06","11:00","10.4","","0.0","","48","","","M","18","","23","","","M","88.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 12:00","2021","06","06","12:00","10.4","","0.8","","51","","","M","17","","18","","","M","88.04","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 13:00","2021","06","06","13:00","11.9","","-0.5","","42","","","M","17","","18","","","M","87.94","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 14:00","2021","06","06","14:00","12.0","","-0.4","","42","","","M","18","","17","","","M","87.89","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 15:00","2021","06","06","15:00","11.6","","-0.2","","44","","","M","19","","10","","","M","87.88","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 16:00","2021","06","06","16:00","11.2","","-0.9","","43","","","M","19","","15","","","M","87.87","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 17:00","2021","06","06","17:00","8.0","","1.6","","64","","","M","17","","22","","","M","87.96","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 18:00","2021","06","06","18:00","6.5","","3.1","","79","","","M","14","","12","","","M","87.97","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 19:00","2021","06","06","19:00","6.0","","2.5","","79","","","M","18","","6","","","M","87.96","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 20:00","2021","06","06","20:00","4.6","","2.6","","87","","","M","5","","4","","","M","87.96","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 21:00","2021","06","06","21:00","4.7","","2.3","","84","","","M","25","","2","","","M","87.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 22:00","2021","06","06","22:00","5.2","","2.5","","82","","","M","18","","7","","","M","87.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-06 23:00","2021","06","06","23:00","5.1","","0.6","","72","","","M","18","","13","","","M","87.98","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 00:00","2021","06","07","00:00","4.5","","0.9","","77","","","M","17","","18","","","M","88.01","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 01:00","2021","06","07","01:00","4.5","","0.9","","77","","","M","18","","14","","","M","88.03","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 02:00","2021","06","07","02:00","4.8","","0.2","","72","","","M","16","","14","","","M","88.03","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 03:00","2021","06","07","03:00","5.0","","0.3","","72","","","M","20","","3","","","M","88.05","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 04:00","2021","06","07","04:00","4.5","","0.2","","73","","","M","22","","2","","","M","88.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 05:00","2021","06","07","05:00","5.2","","0.0","","69","","","M","20","","5","","","M","88.09","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 06:00","2021","06","07","06:00","6.2","","-0.5","","62","","","M","18","","14","","","M","88.10","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 07:00","2021","06","07","07:00","6.9","","-1.1","","57","","","M","15","","16","","","M","88.12","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 08:00","2021","06","07","08:00","7.5","","-1.2","","54","","","M","15","","17","","","M","88.12","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 09:00","2021","06","07","09:00","8.6","","-0.2","","54","","","M","16","","18","","","M","88.10","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 10:00","2021","06","07","10:00","9.3","","0.1","","53","","","M","15","","13","","","M","88.12","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 11:00","2021","06","07","11:00","10.1","","0.5","","51","","","M","17","","28","","","M","88.15","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 12:00","2021","06","07","12:00","10.7","","0.9","","51","","","M","17","","25","","","M","88.20","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 13:00","2021","06","07","13:00","9.8","","0.5","","52","","","M","19","","23","","","M","88.24","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 14:00","2021","06","07","14:00","11.2","","0.1","","46","","","M","17","","21","","","M","88.23","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 15:00","2021","06","07","15:00","11.6","","-1.9","","39","","","M","17","","27","","","M","88.27","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-06-07 16:00","2021","06","07","16:00","11.6","","-1.7","","39","","","M","18","","21","","","M","88.32","","","","","","NA"
