"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 00:00","2021","10","01","00:00","9.6","","5.5","","75","","","M","19","","5","","","M","88.77","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 01:00","2021","10","01","01:00","9.0","","5.8","","80","","","M","18","","4","","","M","88.79","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 02:00","2021","10","01","02:00","8.5","","4.7","","77","","","M","22","","4","","","M","88.83","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 03:00","2021","10","01","03:00","7.6","","4.0","","78","","","M","24","","3","","","M","88.88","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 04:00","2021","10","01","04:00","7.9","","3.8","","75","","","M","21","","6","","","M","88.92","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 05:00","2021","10","01","05:00","7.7","","3.6","","76","","","M","19","","6","","","M","88.99","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 06:00","2021","10","01","06:00","5.2","","2.5","","83","","","M","26","","1","","","M","89.07","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 07:00","2021","10","01","07:00","5.4","","3.1","","85","","","M","36","","9","","","M","89.12","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 08:00","2021","10","01","08:00","7.4","","2.8","","72","","","M","6","","3","","","M","89.21","","","","","","NA"
"-114.88","49.83","SPARWOOD A","1157635","2021-10-01 09:00","2021","10","01","09:00","10.3","","3.2","","61","","","M","11","","3","","","M","89.18","","","","","","NA"
